Method,RMSE,MAE,MAPE (%),MASE,SMAPE (%),Correlation
FT Steps Ahead,0.14576189192264463,0.10767254829406739,9.59332512457116,0.27235888197472224,8.963347059917869,-0.6565201867277451
ZR Steps Ahead,0.404414435095061,0.35874509811401356,29.6072891016466,0.9074496274518685,36.443644153332365,-0.3377060936158107
FT Rolling Origin,0.2823456873799733,0.27069491147994995,22.48105720593136,0.684725722712256,25.07519362176086,0.054285574043030055
ZR Rolling Origin,0.09854801253958645,0.08154282569885236,6.714846884311106,0.2062634644788356,7.0603522592342705,0.8242075390524106
