Method,RMSE,MAE,MAPE (%),MASE,SMAPE (%),Correlation
FT Steps Ahead,10.003356829521955,8.940292358398438,11.39234973054527,2.461437664984378,12.247862116782533,-0.1323964144820828
ZR Steps Ahead,17.619612427582773,17.59922637939453,23.07063117915747,4.845411866663897,26.0956233768167,0.9811205011166714
FT Rolling Origin,11.749767951046024,11.537970733642577,14.97182620921363,3.1766294213629998,16.212150811320004,0.972991903238607
ZR Rolling Origin,15.957379094280476,15.867440032958985,20.896286491572496,4.368617152359302,23.405288615548546,0.9704644676425044
