Method,RMSE,MAE,MAPE (%),MASE,SMAPE (%),Correlation
FT Steps Ahead,9.044649268814814,8.266818237304687,10.57414902563614,2.27601704319731,11.269435660784028,0.7321756098982135
ZR Steps Ahead,19.445350213941133,19.42722396850586,25.455728457999534,5.348695421268514,29.182022633346637,0.9823171295442203
FT Rolling Origin,14.128391523495074,14.039442443847657,18.301988597665346,3.8653335977546845,20.154560905072668,0.9871449617806538
ZR Rolling Origin,15.70468674682421,15.675019073486329,20.509946744497437,4.315639891863619,22.85876982257789,0.9845309965209255
