Method,RMSE,MAE,MAPE (%),MASE,SMAPE (%),Correlation
FT Steps Ahead,12.196163579062352,11.826602935791016,15.291697497060602,3.2560955221587036,16.61831221941548,0.9530226278131751
ZR Steps Ahead,13.140592640533946,12.692496490478515,16.396085144511087,3.494492984337091,17.944608869341554,0.8628956377712101
FT Rolling Origin,12.88420771054208,12.500076293945312,16.16429341217134,3.4415159338935903,17.65228405530938,0.9496792575777532
ZR Rolling Origin,13.667685566864597,13.65459976196289,17.95508138187901,3.7593788667111396,19.747849265603726,0.9991465482651081
